,itemID,userID,reviewerID,asin
681,1121,441,A3F9CMU8KNAY1M,B006YCJZ3G
683,1398,441,A3F9CMU8KNAY1M,B00DTOTBNQ
684,1399,441,A3F9CMU8KNAY1M,B001BJKO3M
685,1400,441,A3F9CMU8KNAY1M,B00006B8HT
686,1401,441,A3F9CMU8KNAY1M,B00B80SOVS
688,1,452,ADEZOPMPKK146,B002K9XU0Q
689,26,452,ADEZOPMPKK146,B0010T3QT2
691,72,452,ADEZOPMPKK146,B002K9M7MS
693,227,452,ADEZOPMPKK146,B0009F3P3U
694,266,452,ADEZOPMPKK146,B005IMARNA
695,267,452,ADEZOPMPKK146,B006Y7WZG0
697,295,452,ADEZOPMPKK146,B002K9PIKG
698,311,452,ADEZOPMPKK146,B002K9M6OW
699,352,452,ADEZOPMPKK146,B004CRSLYE
700,388,452,ADEZOPMPKK146,B002K9KEKK
701,484,452,ADEZOPMPKK146,B000J07BRQ
702,515,452,ADEZOPMPKK146,B0039N3QO2
703,547,452,ADEZOPMPKK146,B00004Z5SN
704,582,452,ADEZOPMPKK146,B0007L1VO6
707,689,452,ADEZOPMPKK146,B00BB5DJU6
708,738,452,ADEZOPMPKK146,B004VJSG2A
709,777,452,ADEZOPMPKK146,B001PMHURI
711,1120,452,ADEZOPMPKK146,B0039MZZGK
712,1230,452,ADEZOPMPKK146,B00006ICDC
713,1419,452,ADEZOPMPKK146,B002OOBGW6
714,1420,452,ADEZOPMPKK146,B005FUGPI6
715,1,472,A1AK356546890Q,B002K9XU0Q
716,3,472,A1AK356546890Q,B008CO4NGS
717,168,472,A1AK356546890Q,B002M7XXAI
718,222,472,A1AK356546890Q,B0000AI45T
719,237,472,A1AK356546890Q,B003QTD4Y6
720,252,472,A1AK356546890Q,B00AQDGNXE
722,1,487,A311KBQDJQNIZE,B002K9XU0Q
724,173,487,A311KBQDJQNIZE,B0091UBCB6
725,306,487,A311KBQDJQNIZE,B002CRKUZO
726,545,487,A311KBQDJQNIZE,B002M7VZXA
727,777,487,A311KBQDJQNIZE,B001PMHURI
728,1,503,A2J8289OOT5DE4,B002K9XU0Q
729,4,503,A2J8289OOT5DE4,B000XSPEPA
730,62,503,A2J8289OOT5DE4,B00EU9V588
731,65,503,A2J8289OOT5DE4,B0085U9B7A
732,92,503,A2J8289OOT5DE4,B0011EK90K
733,259,503,A2J8289OOT5DE4,B00BEYXGNY
734,287,503,A2J8289OOT5DE4,B004YGBIVQ
735,322,503,A2J8289OOT5DE4,B003NSB0C8
739,916,503,A2J8289OOT5DE4,B0006HX2KM
741,1,541,A2RHV42BTJSVON,B002K9XU0Q
742,15,541,A2RHV42BTJSVON,B0039N7ELS
744,53,541,A2RHV42BTJSVON,B0039N3QFQ
745,73,541,A2RHV42BTJSVON,B00004Z5QP
746,88,541,A2RHV42BTJSVON,B008I213WQ
747,251,541,A2RHV42BTJSVON,B003I5YFZA
748,284,541,A2RHV42BTJSVON,B00814JRJM
749,295,541,A2RHV42BTJSVON,B002K9PIKG
750,326,541,A2RHV42BTJSVON,B002V3SSBW
751,348,541,A2RHV42BTJSVON,B003FHF98S
752,380,541,A2RHV42BTJSVON,B0000538AC
753,416,541,A2RHV42BTJSVON,B0046TPX3K
754,480,541,A2RHV42BTJSVON,B004VJSEZ4
755,487,541,A2RHV42BTJSVON,B003FHBPRM
757,862,541,A2RHV42BTJSVON,B004VJSERW
758,964,541,A2RHV42BTJSVON,B004LY27PW
759,968,541,A2RHV42BTJSVON,B004A16L2Q
760,1,646,A2J39GPS8D4YJI,B002K9XU0Q
763,37,646,A2J39GPS8D4YJI,B002K9IHJK
764,106,646,A2J39GPS8D4YJI,B001PV36V8
765,342,646,A2J39GPS8D4YJI,B000A0OFXS
766,480,646,A2J39GPS8D4YJI,B004VJSEZ4
767,545,646,A2J39GPS8D4YJI,B002M7VZXA
768,849,646,A2J39GPS8D4YJI,B0002LCUZ0
769,1400,646,A2J39GPS8D4YJI,B00006B8HT
770,1,676,A100WO06OQR8BQ,B002K9XU0Q
771,15,676,A100WO06OQR8BQ,B0039N7ELS
772,32,676,A100WO06OQR8BQ,B002K9M8RC
773,35,676,A100WO06OQR8BQ,B002HI9RKM
774,39,676,A100WO06OQR8BQ,B003H04A42
775,69,676,A100WO06OQR8BQ,B002K9GOPE
778,149,676,A100WO06OQR8BQ,B000ZHB2HS
779,173,676,A100WO06OQR8BQ,B0091UBCB6
781,183,676,A100WO06OQR8BQ,B002XYO84U
783,235,676,A100WO06OQR8BQ,B002ECFIMC
784,237,676,A100WO06OQR8BQ,B003QTD4Y6
785,246,676,A100WO06OQR8BQ,B000K67ZE8
788,272,676,A100WO06OQR8BQ,B0035FX5MC
789,282,676,A100WO06OQR8BQ,B00006ICEM
790,295,676,A100WO06OQR8BQ,B002K9PIKG
791,334,676,A100WO06OQR8BQ,B002O3W4LE
792,408,676,A100WO06OQR8BQ,B004N4FE8W
793,476,676,A100WO06OQR8BQ,B004W6JOQO
794,481,676,A100WO06OQR8BQ,B005QAQFFS
795,484,676,A100WO06OQR8BQ,B000J07BRQ
800,708,676,A100WO06OQR8BQ,B00A35WSEI
802,851,676,A100WO06OQR8BQ,B003EIGJ96
803,880,676,A100WO06OQR8BQ,B002ECFILI
804,1002,676,A100WO06OQR8BQ,B0045RMEPI
806,1129,676,A100WO06OQR8BQ,B000JE77SU
808,1181,676,A100WO06OQR8BQ,B000034DLQ
809,1182,676,A100WO06OQR8BQ,B009ZNEUD6
810,1367,676,A100WO06OQR8BQ,B007ZLALUG
811,1680,676,A100WO06OQR8BQ,B000K5WIVO
812,1681,676,A100WO06OQR8BQ,B0026YHSBM
813,1682,676,A100WO06OQR8BQ,B000CS787S
814,1683,676,A100WO06OQR8BQ,B001EO6LKE
815,1,692,A33S7NMBGYNXQ8,B002K9XU0Q
817,72,692,A33S7NMBGYNXQ8,B002K9M7MS
818,254,692,A33S7NMBGYNXQ8,B0027CTFBO
820,324,692,A33S7NMBGYNXQ8,B002ECFIDG
821,1,808,A2OS3TIVAKUAHG,B002K9XU0Q
822,25,808,A2OS3TIVAKUAHG,B007TRUWG4
825,62,808,A2OS3TIVAKUAHG,B00EU9V588
826,98,808,A2OS3TIVAKUAHG,B00CLV8ZIU
827,101,808,A2OS3TIVAKUAHG,B004XOK1SU
829,107,808,A2OS3TIVAKUAHG,B000TS9ITM
831,163,808,A2OS3TIVAKUAHG,B009FFXVQQ
832,178,808,A2OS3TIVAKUAHG,B002JG0DMS
833,217,808,A2OS3TIVAKUAHG,B00AQ2AGRY
834,224,808,A2OS3TIVAKUAHG,B00AQ2BZZQ
835,261,808,A2OS3TIVAKUAHG,B009QYHAIQ
837,388,808,A2OS3TIVAKUAHG,B002K9KEKK
838,473,808,A2OS3TIVAKUAHG,B001PME0VM
840,578,808,A2OS3TIVAKUAHG,B003FGWCPM
842,635,808,A2OS3TIVAKUAHG,B00004Z5SM
844,713,808,A2OS3TIVAKUAHG,B001R4BTIA
845,738,808,A2OS3TIVAKUAHG,B004VJSG2A
846,782,808,A2OS3TIVAKUAHG,B004F9QBE6
848,1206,808,A2OS3TIVAKUAHG,B005QXTED0
849,1461,808,A2OS3TIVAKUAHG,B007F9IP7Y
851,1781,808,A2OS3TIVAKUAHG,B00004Z6NA
852,1793,808,A2OS3TIVAKUAHG,B000JE7780
854,1,838,A1ZPY91VE3IDN1,B002K9XU0Q
855,66,838,A1ZPY91VE3IDN1,B00FZ909DE
856,82,838,A1ZPY91VE3IDN1,B00006IF6J
858,88,838,A1ZPY91VE3IDN1,B008I213WQ
859,94,838,A1ZPY91VE3IDN1,B001DPSUUI
860,101,838,A1ZPY91VE3IDN1,B004XOK1SU
861,111,838,A1ZPY91VE3IDN1,B003081QWA
862,128,838,A1ZPY91VE3IDN1,B00BWN6X78
863,136,838,A1ZPY91VE3IDN1,B0000AQNWI
864,137,838,A1ZPY91VE3IDN1,B00D3EWHU6
865,138,838,A1ZPY91VE3IDN1,B00CPXFEY2
866,139,838,A1ZPY91VE3IDN1,B003IBHM40
867,145,838,A1ZPY91VE3IDN1,B00FWR9NH2
868,153,838,A1ZPY91VE3IDN1,B004HY82WI
869,154,838,A1ZPY91VE3IDN1,B00FZ8ZRKU
870,200,838,A1ZPY91VE3IDN1,B00004Z69W
872,217,838,A1ZPY91VE3IDN1,B00AQ2AGRY
873,224,838,A1ZPY91VE3IDN1,B00AQ2BZZQ
874,227,838,A1ZPY91VE3IDN1,B0009F3P3U
875,254,838,A1ZPY91VE3IDN1,B0027CTFBO
877,258,838,A1ZPY91VE3IDN1,B00006B8GI
878,274,838,A1ZPY91VE3IDN1,B0091DPYDU
879,276,838,A1ZPY91VE3IDN1,B005IVL0RS
880,282,838,A1ZPY91VE3IDN1,B00006ICEM
881,338,838,A1ZPY91VE3IDN1,B00006IC3Y
882,358,838,A1ZPY91VE3IDN1,B000MFHX3U
885,406,838,A1ZPY91VE3IDN1,B000VIM81U
886,439,838,A1ZPY91VE3IDN1,B001KNK58S
887,456,838,A1ZPY91VE3IDN1,B001JQLHS8
889,485,838,A1ZPY91VE3IDN1,B00FW6RRW6
892,582,838,A1ZPY91VE3IDN1,B0007L1VO6
893,629,838,A1ZPY91VE3IDN1,B005SG9B88
894,648,838,A1ZPY91VE3IDN1,B00AQ2ADJK
898,789,838,A1ZPY91VE3IDN1,B00A87XIZY
899,827,838,A1ZPY91VE3IDN1,B006MGCKKY
900,852,838,A1ZPY91VE3IDN1,B001PME1JI
903,1005,838,A1ZPY91VE3IDN1,B00916V6FM
904,1025,838,A1ZPY91VE3IDN1,B00256R26C
906,1073,838,A1ZPY91VE3IDN1,B00FA4MP5O
908,1091,838,A1ZPY91VE3IDN1,B000A2BJ76
909,1093,838,A1ZPY91VE3IDN1,B00GDDTZ5Y
910,1130,838,A1ZPY91VE3IDN1,B00AHV7MJO
912,1469,838,A1ZPY91VE3IDN1,B00006IDV6
913,1470,838,A1ZPY91VE3IDN1,B004HY9IJE
915,1586,838,A1ZPY91VE3IDN1,B00G476NR2
918,1,839,A2W0XCWOK3MW6F,B002K9XU0Q
919,35,839,A2W0XCWOK3MW6F,B002HI9RKM
920,40,839,A2W0XCWOK3MW6F,B002M835C8
921,75,839,A2W0XCWOK3MW6F,B002M7XXZ8
922,76,839,A2W0XCWOK3MW6F,B004I4E05U
924,92,839,A2W0XCWOK3MW6F,B0011EK90K
925,125,839,A2W0XCWOK3MW6F,B003VQ8SCW
926,131,839,A2W0XCWOK3MW6F,B007XPBW2K
928,226,839,A2W0XCWOK3MW6F,B002M83WRG
930,254,839,A2W0XCWOK3MW6F,B0027CTFBO
931,269,839,A2W0XCWOK3MW6F,B003MVPQN0
932,270,839,A2W0XCWOK3MW6F,B00006IF1F
934,306,839,A2W0XCWOK3MW6F,B002CRKUZO
935,324,839,A2W0XCWOK3MW6F,B002ECFIDG
937,480,839,A2W0XCWOK3MW6F,B004VJSEZ4
938,490,839,A2W0XCWOK3MW6F,B002NU5ND4
939,515,839,A2W0XCWOK3MW6F,B0039N3QO2
940,584,839,A2W0XCWOK3MW6F,B004ZKXC2O
941,618,839,A2W0XCWOK3MW6F,B00D7NYF30
942,645,839,A2W0XCWOK3MW6F,B0006SV7Q2
943,726,839,A2W0XCWOK3MW6F,B007XPBW1G
944,744,839,A2W0XCWOK3MW6F,B004HY9IOO
945,891,839,A2W0XCWOK3MW6F,B0085IQ05I
946,973,839,A2W0XCWOK3MW6F,B000SHR71A
947,1150,839,A2W0XCWOK3MW6F,B00000JFNV
948,1445,839,A2W0XCWOK3MW6F,B00APEGA4G
949,1586,839,A2W0XCWOK3MW6F,B00G476NR2
951,1,906,A357B3PUHSVQA,B002K9XU0Q
952,9,906,A357B3PUHSVQA,B0036IUSB4
953,12,906,A357B3PUHSVQA,B00290FKOU
954,15,906,A357B3PUHSVQA,B0039N7ELS
955,27,906,A357B3PUHSVQA,B002M8177I
957,50,906,A357B3PUHSVQA,B000093L22
958,72,906,A357B3PUHSVQA,B002K9M7MS
959,80,906,A357B3PUHSVQA,B0058M2YLS
960,100,906,A357B3PUHSVQA,B000J05FKQ
963,112,906,A357B3PUHSVQA,B0085IPZGS
966,212,906,A357B3PUHSVQA,B00BV1XGGM
968,256,906,A357B3PUHSVQA,B006CSRZHA
969,271,906,A357B3PUHSVQA,B0006VQBTW
970,272,906,A357B3PUHSVQA,B0035FX5MC
972,306,906,A357B3PUHSVQA,B002CRKUZO
973,311,906,A357B3PUHSVQA,B002K9M6OW
974,312,906,A357B3PUHSVQA,B00BH9GNVS
976,378,906,A357B3PUHSVQA,B00D7NYF62
979,414,906,A357B3PUHSVQA,B003OCW702
980,441,906,A357B3PUHSVQA,B002M835HI
981,466,906,A357B3PUHSVQA,B00347A8GC
982,530,906,A357B3PUHSVQA,B00COHAJXA
984,685,906,A357B3PUHSVQA,B00A8YIAPA
985,718,906,A357B3PUHSVQA,B000BPCWX2
986,771,906,A357B3PUHSVQA,B00347A8JE
988,898,906,A357B3PUHSVQA,B004E1L29Y
989,947,906,A357B3PUHSVQA,B00ATM1N9Q
992,1016,906,A357B3PUHSVQA,B001DEK6Z6
993,1158,906,A357B3PUHSVQA,B0000DH8HQ
994,1703,906,A357B3PUHSVQA,B0018N8G1S
995,1,912,A2D9N670IKJ2BP,B002K9XU0Q
996,26,912,A2D9N670IKJ2BP,B0010T3QT2
997,32,912,A2D9N670IKJ2BP,B002K9M8RC
998,53,912,A2D9N670IKJ2BP,B0039N3QFQ
999,92,912,A2D9N670IKJ2BP,B0011EK90K
1000,113,912,A2D9N670IKJ2BP,B00347A8GM
1002,295,912,A2D9N670IKJ2BP,B002K9PIKG
1004,387,912,A2D9N670IKJ2BP,B004H41ID8
1005,411,912,A2D9N670IKJ2BP,B00004Z5QO
1006,438,912,A2D9N670IKJ2BP,B004HY9IJ4
1007,574,912,A2D9N670IKJ2BP,B000A7WBGY
1008,1,915,A158M54UZXY20E,B002K9XU0Q
1009,487,915,A158M54UZXY20E,B003FHBPRM
1010,592,915,A158M54UZXY20E,B004DNX8O0
1012,1130,915,A158M54UZXY20E,B00AHV7MJO
1013,1323,915,A158M54UZXY20E,B00006IFAN
1014,1343,915,A158M54UZXY20E,B00006IEE4
1018,1,937,A26LQSC65AMTGK,B002K9XU0Q
1020,25,937,A26LQSC65AMTGK,B007TRUWG4
1023,32,937,A26LQSC65AMTGK,B002K9M8RC
1025,35,937,A26LQSC65AMTGK,B002HI9RKM
1026,38,937,A26LQSC65AMTGK,B0006OF5MI
1027,46,937,A26LQSC65AMTGK,B000WU4H5C
1032,107,937,A26LQSC65AMTGK,B000TS9ITM
1033,146,937,A26LQSC65AMTGK,B0045Z4PGQ
1034,168,937,A26LQSC65AMTGK,B002M7XXAI
1035,176,937,A26LQSC65AMTGK,B002R5AENE
1036,183,937,A26LQSC65AMTGK,B002XYO84U
1037,208,937,A26LQSC65AMTGK,B004VJSEPO
1040,235,937,A26LQSC65AMTGK,B002ECFIMC
1041,272,937,A26LQSC65AMTGK,B0035FX5MC
1043,282,937,A26LQSC65AMTGK,B00006ICEM
1044,295,937,A26LQSC65AMTGK,B002K9PIKG
1046,311,937,A26LQSC65AMTGK,B002K9M6OW
1047,318,937,A26LQSC65AMTGK,B00464E5P2
1048,337,937,A26LQSC65AMTGK,B003O2RXL0
1049,359,937,A26LQSC65AMTGK,B00G476QZG
1050,387,937,A26LQSC65AMTGK,B004H41ID8
1051,396,937,A26LQSC65AMTGK,B0063C5NMY
1052,398,937,A26LQSC65AMTGK,B0017GPTSY
1053,443,937,A26LQSC65AMTGK,B0013CNU6U
1055,473,937,A26LQSC65AMTGK,B001PME0VM
1056,476,937,A26LQSC65AMTGK,B004W6JOQO
1057,487,937,A26LQSC65AMTGK,B003FHBPRM
1058,488,937,A26LQSC65AMTGK,B004VJSG6G
1059,515,937,A26LQSC65AMTGK,B0039N3QO2
1060,527,937,A26LQSC65AMTGK,B00DGY5IPY
1061,546,937,A26LQSC65AMTGK,B001A1PKEY
1062,547,937,A26LQSC65AMTGK,B00004Z5SN
1064,587,937,A26LQSC65AMTGK,B0039N7EI6
1065,640,937,A26LQSC65AMTGK,B00D2YCJLO
1066,693,937,A26LQSC65AMTGK,B00006IBVQ
1068,697,937,A26LQSC65AMTGK,B0045Z8O72
1069,700,937,A26LQSC65AMTGK,B00G2UD2P2
1070,706,937,A26LQSC65AMTGK,B005IIR8HM
1071,738,937,A26LQSC65AMTGK,B004VJSG2A
1072,811,937,A26LQSC65AMTGK,B004M23XH4
1073,843,937,A26LQSC65AMTGK,B006I2H0HU
1077,911,937,A26LQSC65AMTGK,B001CE8IVG
1078,960,937,A26LQSC65AMTGK,B004VJSFG2
1079,1071,937,A26LQSC65AMTGK,B002MPPBDC
1080,1081,937,A26LQSC65AMTGK,B0013C7K1Q
1083,1612,937,A26LQSC65AMTGK,B00FACLMPA
1084,1,967,AQYYUN3T7B0WM,B002K9XU0Q
1086,26,967,AQYYUN3T7B0WM,B0010T3QT2
1087,42,967,AQYYUN3T7B0WM,B00G411O8G
1088,75,967,AQYYUN3T7B0WM,B002M7XXZ8
1089,92,967,AQYYUN3T7B0WM,B0011EK90K
1090,106,967,AQYYUN3T7B0WM,B001PV36V8
1091,200,967,AQYYUN3T7B0WM,B00004Z69W
1092,211,967,AQYYUN3T7B0WM,B003O3F2R6
1095,335,967,AQYYUN3T7B0WM,B00007L6C2
1096,343,967,AQYYUN3T7B0WM,B0006HX1HG
1097,380,967,AQYYUN3T7B0WM,B0000538AC
1100,460,967,AQYYUN3T7B0WM,B004EWHN0A
1101,470,967,AQYYUN3T7B0WM,B009FFQRBC
1102,477,967,AQYYUN3T7B0WM,B003WP2UOY
1103,499,967,AQYYUN3T7B0WM,B009ZMYPZA
1104,557,967,AQYYUN3T7B0WM,B002M8CTFC
1105,614,967,AQYYUN3T7B0WM,B002R5ARLI
1106,617,967,AQYYUN3T7B0WM,B002R5ARNG
1108,879,967,AQYYUN3T7B0WM,B00FZ906KA
1109,1158,967,AQYYUN3T7B0WM,B0000DH8HQ
1111,1431,967,AQYYUN3T7B0WM,B003SLC3UI
1112,1,993,A19FRW264WZTGP,B002K9XU0Q
1113,32,993,A19FRW264WZTGP,B002K9M8RC
1114,81,993,A19FRW264WZTGP,B005X9VZ70
1115,83,993,A19FRW264WZTGP,B002JG0BZM
1116,106,993,A19FRW264WZTGP,B001PV36V8
1117,125,993,A19FRW264WZTGP,B003VQ8SCW
1118,149,993,A19FRW264WZTGP,B000ZHB2HS
1119,213,993,A19FRW264WZTGP,B00CWZHA6S
1120,226,993,A19FRW264WZTGP,B002M83WRG
1121,326,993,A19FRW264WZTGP,B002V3SSBW
1123,345,993,A19FRW264WZTGP,B00331YTDM
1124,385,993,A19FRW264WZTGP,B004UMNN2G
1125,425,993,A19FRW264WZTGP,B00CIDQ470
1126,470,993,A19FRW264WZTGP,B009FFQRBC
1127,666,993,A19FRW264WZTGP,B002FGUDDG
1129,875,993,A19FRW264WZTGP,B001RU18D0
1130,969,993,A19FRW264WZTGP,B001DJ80RC
1131,1025,993,A19FRW264WZTGP,B00256R26C
1132,1250,993,A19FRW264WZTGP,B007VGM090
1134,1309,993,A19FRW264WZTGP,B0010Z3LGO
1135,1347,993,A19FRW264WZTGP,B005BTWMPQ
1136,1362,993,A19FRW264WZTGP,B000E60HKS
1137,1394,993,A19FRW264WZTGP,B00000JZKB
1138,1450,993,A19FRW264WZTGP,B002FGUDAE
1139,1460,993,A19FRW264WZTGP,B004NNUEWY
1141,1656,993,A19FRW264WZTGP,B0000C1XHY
1142,1885,993,A19FRW264WZTGP,B004QM99K0
1144,1,996,A3COBFLNYK52TE,B002K9XU0Q
1145,26,996,A3COBFLNYK52TE,B0010T3QT2
1146,32,996,A3COBFLNYK52TE,B002K9M8RC
1147,37,996,A3COBFLNYK52TE,B002K9IHJK
1148,40,996,A3COBFLNYK52TE,B002M835C8
1149,45,996,A3COBFLNYK52TE,B0091UBCAW
1150,69,996,A3COBFLNYK52TE,B002K9GOPE
1151,72,996,A3COBFLNYK52TE,B002K9M7MS
1152,75,996,A3COBFLNYK52TE,B002M7XXZ8
1155,319,996,A3COBFLNYK52TE,B003BHFCS4
1156,487,996,A3COBFLNYK52TE,B003FHBPRM
1157,490,996,A3COBFLNYK52TE,B002NU5ND4
1158,543,996,A3COBFLNYK52TE,B005GQIPKK
1160,584,996,A3COBFLNYK52TE,B004ZKXC2O
1161,587,996,A3COBFLNYK52TE,B0039N7EI6
1162,643,996,A3COBFLNYK52TE,B0033UU1J4
1163,654,996,A3COBFLNYK52TE,B004NNEGWS
1165,705,996,A3COBFLNYK52TE,B00BXCDOAM
1167,1,1017,AC6HYEG9JT441,B002K9XU0Q
1168,34,1017,AC6HYEG9JT441,B00004Z64U
1169,37,1017,AC6HYEG9JT441,B002K9IHJK
1170,69,1017,AC6HYEG9JT441,B002K9GOPE
1171,258,1017,AC6HYEG9JT441,B00006B8GI
1172,311,1017,AC6HYEG9JT441,B002K9M6OW
1173,487,1017,AC6HYEG9JT441,B003FHBPRM
1174,490,1017,AC6HYEG9JT441,B002NU5ND4
1175,1,1027,A2QRXQPHDMFCQV,B002K9XU0Q
1177,35,1027,A2QRXQPHDMFCQV,B002HI9RKM
1178,46,1027,A2QRXQPHDMFCQV,B000WU4H5C
1179,69,1027,A2QRXQPHDMFCQV,B002K9GOPE
1180,107,1027,A2QRXQPHDMFCQV,B000TS9ITM
1181,126,1027,A2QRXQPHDMFCQV,B00EO58Z5O
1182,162,1027,A2QRXQPHDMFCQV,B008FYFXF0
1183,176,1027,A2QRXQPHDMFCQV,B002R5AENE
1184,217,1027,A2QRXQPHDMFCQV,B00AQ2AGRY
1185,235,1027,A2QRXQPHDMFCQV,B002ECFIMC
1186,273,1027,A2QRXQPHDMFCQV,B000E7D72C
1188,279,1027,A2QRXQPHDMFCQV,B0091Y07XG
1189,287,1027,A2QRXQPHDMFCQV,B004YGBIVQ
1190,318,1027,A2QRXQPHDMFCQV,B00464E5P2
1192,324,1027,A2QRXQPHDMFCQV,B002ECFIDG
1193,352,1027,A2QRXQPHDMFCQV,B004CRSLYE
1195,411,1027,A2QRXQPHDMFCQV,B00004Z5QO
1196,435,1027,A2QRXQPHDMFCQV,B001OHWSBM
1197,440,1027,A2QRXQPHDMFCQV,B00GFFGVKC
1198,458,1027,A2QRXQPHDMFCQV,B002MPPB82
1199,470,1027,A2QRXQPHDMFCQV,B009FFQRBC
1200,484,1027,A2QRXQPHDMFCQV,B000J07BRQ
1201,515,1027,A2QRXQPHDMFCQV,B0039N3QO2
1202,516,1027,A2QRXQPHDMFCQV,B0006HUQ9M
1204,595,1027,A2QRXQPHDMFCQV,B004N4HDHM
1205,663,1027,A2QRXQPHDMFCQV,B000TINEFG
1208,848,1027,A2QRXQPHDMFCQV,B001W36YM2
1209,1055,1027,A2QRXQPHDMFCQV,B000J05GKA
1210,1076,1027,A2QRXQPHDMFCQV,B007TN1J2O
1212,1270,1027,A2QRXQPHDMFCQV,B001V9LQH0
1214,1459,1027,A2QRXQPHDMFCQV,B005ZOCWYI
1215,1536,1027,A2QRXQPHDMFCQV,B004H2U930
1216,1618,1027,A2QRXQPHDMFCQV,B000VLDQQ8
1217,1712,1027,A2QRXQPHDMFCQV,B00004Z63V
1218,1783,1027,A2QRXQPHDMFCQV,B004HYDH3M
1219,1861,1027,A2QRXQPHDMFCQV,B008CJ1M44
1220,1906,1027,A2QRXQPHDMFCQV,B00006IEA0
1221,1,1042,A3IUW081KXD3PE,B002K9XU0Q
1222,24,1042,A3IUW081KXD3PE,B0010JEJPC
1224,88,1042,A3IUW081KXD3PE,B008I213WQ
1225,141,1042,A3IUW081KXD3PE,B00005C55O
1226,215,1042,A3IUW081KXD3PE,B00CPXDK2U
1228,242,1042,A3IUW081KXD3PE,B00CPXF3CA
1230,329,1042,A3IUW081KXD3PE,B003XDU8P8
1231,341,1042,A3IUW081KXD3PE,B00BQX5MFS
1232,395,1042,A3IUW081KXD3PE,B007XPBW4I
1234,545,1042,A3IUW081KXD3PE,B002M7VZXA
1235,577,1042,A3IUW081KXD3PE,B001PLII3E
1236,584,1042,A3IUW081KXD3PE,B004ZKXC2O
1237,709,1042,A3IUW081KXD3PE,B0010Z1W06
1238,726,1042,A3IUW081KXD3PE,B007XPBW1G
1239,741,1042,A3IUW081KXD3PE,B00BZC41LG
1240,899,1042,A3IUW081KXD3PE,B005VAORH6
1241,923,1042,A3IUW081KXD3PE,B002U4OEDS
1242,937,1042,A3IUW081KXD3PE,B002JG0VT8
1243,969,1042,A3IUW081KXD3PE,B001DJ80RC
1244,1147,1042,A3IUW081KXD3PE,B004E1L25S
1245,1210,1042,A3IUW081KXD3PE,B001B0GYRG
1246,1340,1042,A3IUW081KXD3PE,B000068UWB
1247,1377,1042,A3IUW081KXD3PE,B001S2PKG8
1249,1913,1042,A3IUW081KXD3PE,B001A3Y32C
1250,1914,1042,A3IUW081KXD3PE,B004EYSMHQ
1253,1,1051,A1INE33UQ1B4Q3,B002K9XU0Q
1255,37,1051,A1INE33UQ1B4Q3,B002K9IHJK
1256,42,1051,A1INE33UQ1B4Q3,B00G411O8G
1257,46,1051,A1INE33UQ1B4Q3,B000WU4H5C
1260,88,1051,A1INE33UQ1B4Q3,B008I213WQ
1261,103,1051,A1INE33UQ1B4Q3,B004O49F7M
1262,128,1051,A1INE33UQ1B4Q3,B00BWN6X78
1264,146,1051,A1INE33UQ1B4Q3,B0045Z4PGQ
1265,148,1051,A1INE33UQ1B4Q3,B00466DTE8
1266,152,1051,A1INE33UQ1B4Q3,B006Y7Z27E
1267,178,1051,A1INE33UQ1B4Q3,B002JG0DMS
1268,182,1051,A1INE33UQ1B4Q3,B003BHLMMY
1269,185,1051,A1INE33UQ1B4Q3,B005C95NGK
1270,200,1051,A1INE33UQ1B4Q3,B00004Z69W
1271,258,1051,A1INE33UQ1B4Q3,B00006B8GI
1272,267,1051,A1INE33UQ1B4Q3,B006Y7WZG0
1273,270,1051,A1INE33UQ1B4Q3,B00006IF1F
1274,272,1051,A1INE33UQ1B4Q3,B0035FX5MC
1275,287,1051,A1INE33UQ1B4Q3,B004YGBIVQ
1277,311,1051,A1INE33UQ1B4Q3,B002K9M6OW
1278,325,1051,A1INE33UQ1B4Q3,B009SM8GJ8
1280,398,1051,A1INE33UQ1B4Q3,B0017GPTSY
1281,435,1051,A1INE33UQ1B4Q3,B001OHWSBM
1282,441,1051,A1INE33UQ1B4Q3,B002M835HI
1283,461,1051,A1INE33UQ1B4Q3,B004JCT47U
1284,473,1051,A1INE33UQ1B4Q3,B001PME0VM
1285,578,1051,A1INE33UQ1B4Q3,B003FGWCPM
1287,615,1051,A1INE33UQ1B4Q3,B0012YXVGI
1288,645,1051,A1INE33UQ1B4Q3,B0006SV7Q2
1289,727,1051,A1INE33UQ1B4Q3,B00007FGS5
1291,811,1051,A1INE33UQ1B4Q3,B004M23XH4
1292,888,1051,A1INE33UQ1B4Q3,B002PU9T5A
1293,910,1051,A1INE33UQ1B4Q3,B003EM2G6M
1295,1140,1051,A1INE33UQ1B4Q3,B003LJX6VC
1297,1896,1051,A1INE33UQ1B4Q3,B0009VU7QC
1298,1,1066,A38BE06WWL20AY,B002K9XU0Q
1301,26,1066,A38BE06WWL20AY,B0010T3QT2
1303,37,1066,A38BE06WWL20AY,B002K9IHJK
1304,93,1066,A38BE06WWL20AY,B004ZDL1CO
1307,103,1066,A38BE06WWL20AY,B004O49F7M
1308,105,1066,A38BE06WWL20AY,B008DF54N2
1309,106,1066,A38BE06WWL20AY,B001PV36V8
1311,126,1066,A38BE06WWL20AY,B00EO58Z5O
1312,146,1066,A38BE06WWL20AY,B0045Z4PGQ
1313,151,1066,A38BE06WWL20AY,B00E5JUEF8
